        0.00     79.5934     12.5647122469380452
        0.05    169.6498      0.9040908380589125
        0.10    155.6241      0.8763063300125615
        0.15    147.3640      0.8477592093216110
        0.20    140.1379      0.8294104403251168
        0.25    130.2159      0.8205406167574447
        0.30    125.3227      0.7999127289319743
        0.35    117.6388      0.7942748614588355
        0.40    110.1863      0.7924286981716876
        0.45    103.9052      0.7861426392381282
        0.50     95.9755      0.7780324650484813
        0.55     90.6652      0.7624131444345300
        0.60     85.4015      0.7483181516629712
        0.65     78.2292      0.7420316580204923
        0.70     73.1864      0.7258773649423628
        0.75     63.6180      0.7211722537275667
        0.80     54.3141      0.7086467051954932
        0.85     41.7916      0.7010750766338312
        0.90     20.3579      0.6810696051544003
        0.95      2.0758      0.6487290666399708
        1.00      0.0000      0.0313425392779247
