        0.00     94.1078     12.5662669568682315
        0.05    114.8489      0.9046740957021933
        0.10    113.4125      0.8688841599883199
        0.15    111.6065      0.8475248411025946
        0.20    109.8601      0.8314488784777742
        0.25    107.9906      0.8191982467313248
        0.30    106.3442      0.8067968389534540
        0.35    104.4886      0.7975230465952753
        0.40    102.8743      0.7869359530049820
        0.45    101.0192      0.7792592690103324
        0.50     99.2826      0.7695138029950908
        0.55     97.5768      0.7610681966668180
        0.60     95.9004      0.7515754059228227
        0.65     93.9881      0.7427785560900663
        0.70     92.0614      0.7326843299142769
        0.75     90.1623      0.7224819886887922
        0.80     88.1447      0.7098319237712303
        0.85     85.8581      0.6946541970265306
        0.90     83.7032      0.6756244238529172
        0.95     81.0420      0.6456690125440262
        1.00    884.0927      0.0340016080583968
