        0.00     97.6772     12.5663446998666632
        0.05    105.3173      0.9048671539737286
        0.10    105.3306      0.8692068005651765
        0.15    104.8325      0.8479890838255733
        0.20    104.2046      0.8318600427442655
        0.25    103.5046      0.8187742656646328
        0.30    102.7302      0.8075663994795417
        0.35    102.0557      0.7972786257768453
        0.40    101.2759      0.7877168847137470
        0.45    100.4933      0.7786431754591862
        0.50     99.7867      0.7694797055798558
        0.55     98.9687      0.7608920594261553
        0.60     98.1516      0.7521204273890350
        0.65     97.3784      0.7427612889433832
        0.70     96.5107      0.7330483817400147
        0.75     95.7734      0.7222659509445480
        0.80     94.9014      0.7101026050409888
        0.85     94.1887      0.6954209998554252
        0.90     93.4476      0.6762464155932232
        0.95     93.3993      0.6456222876981782
        1.00    872.3456      0.0341571959244365
