   N      1-norm       2-norm    inf-norm     itcount     time
    32    2.1178e+00  3.0817e+00 1.4417e+01       57      0.184168
    64    2.2826e+01  3.0984e+01 8.2054e+01      109      1.29539
   128    7.4875e+00  1.0202e+01 2.9305e+01      211     10.0232
   256    8.2243e-02  1.1877e-01 6.6995e-01      423     80.513
   512    2.6844e-03  3.7755e-03 3.0620e-02      850    642.285
  1024    4.9661e-05  3.0483e-04 5.3267e-03     1786   5465.62  
