        0.10     58.4115     12.5658988678644885
        0.15    126.2816      1.1119352160361800
        0.20    115.2647      0.9542571554614293
        0.25    110.4030      0.8331256276792612
        0.30    106.5317      0.7349361149043862
        0.35    104.7141      0.6514882305324529
        0.40    102.1813      0.5761845328194715
        0.45     98.5800      0.5079885800179054
        0.50     93.4493      0.4465502261847988
        0.55     87.1412      0.3902495192460985
        0.60     77.2999      0.3390399601076589
        0.65     64.5205      0.2881657081598785
        0.70     35.1259      0.2398951421177033
        0.75      0.0000      0.1937095427147340
        0.80      0.0000      0.1527881235445381
        0.85      0.0000      0.1134455945030746
        0.90      0.0000      0.0722541571262841
        0.95      0.0000      0.0361642956747467
        1.00      0.0000      0.0000000000000000
