        0.10     59.4271     12.5663411294307572
        0.15     99.3480      1.1141318913673650
        0.20    100.6345      0.9525267480532533
        0.25    101.1088      0.8329757701699163
        0.30    101.2035      0.7353694852944082
        0.35    101.0126      0.6514228776116933
        0.40    100.7732      0.5767893681750389
        0.45    100.5009      0.5089202466411583
        0.50     99.9229      0.4478114026688868
        0.55     99.4110      0.3905256227072537
        0.60     98.8312      0.3376773294071440
        0.65     98.6078      0.2874774273818542
        0.70     98.2309      0.2405366671644716
        0.75     98.4176      0.1956419243788479
        0.80     99.2339      0.1531365961165739
        0.85    102.3621      0.1123447535350282
        0.90    109.4627      0.0734263308833811
        0.95    132.6658      0.0360083488114458
        1.00      0.0000      0.0000000000000000
