        0.10     57.1159     12.5663411294319545
        0.15    100.7675      1.1141318913673650
        0.20    100.0861      0.9525267480532533
        0.25     99.8952      0.8329757701699163
        0.30     99.8410      0.7353694852944082
        0.35     99.7594      0.6514228776116933
        0.40     99.7644      0.5767893681750389
        0.45     99.9160      0.5089202466411583
        0.50     99.8755      0.4478114026688868
        0.55    100.0220      0.3905256227072537
        0.60     99.8698      0.3376773294071440
        0.65    100.0581      0.2874774273818542
        0.70     99.9225      0.2405366671644716
        0.75     99.7538      0.1956419243788479
        0.80     99.8004      0.1531365961165739
        0.85     99.5002      0.1123447535350282
        0.90     99.1335      0.0734263308833811
        0.95     97.5284      0.0360083488114458
        1.00      0.0000      0.0000000000000000
