        0.10     55.3112     12.5663411294307572
        0.15    100.0864      1.1141318913673650
        0.20    100.0260      0.9525267480532533
        0.25     99.9942      0.8329757701699163
        0.30     99.9874      0.7353694852944082
        0.35     99.9145      0.6514228776116933
        0.40    100.0403      0.5767893681750389
        0.45    100.0932      0.5089202466411583
        0.50     99.9618      0.4478114026688868
        0.55    100.0070      0.3905256227072537
        0.60     99.9157      0.3376773294071440
        0.65     99.8691      0.2874774273818542
        0.70     99.8303      0.2405366671644716
        0.75     99.7665      0.1956419243788479
        0.80     99.8010      0.1531365961165739
        0.85    100.1492      0.1123447535350282
        0.90    100.7356      0.0734263308833811
        0.95     99.6335      0.0360083488114458
        1.00      0.0000      0.0000000000000000
