        0.10     57.4686     12.5658988678644885
        0.15     95.9035      1.1119352160361800
        0.20     97.7050      0.9542571554614293
        0.25     99.1639      0.8331256276792612
        0.30    100.0069      0.7349361149043862
        0.35    100.7817      0.6514882305324529
        0.40    101.3485      0.5761845328194715
        0.45    102.2498      0.5079885800179054
        0.50    102.9761      0.4465502261847988
        0.55    103.6775      0.3902495192460985
        0.60    103.0595      0.3390399601076589
        0.65    104.7700      0.2881657081598785
        0.70    107.0328      0.2398951421177033
        0.75    112.1400      0.1937095427147340
        0.80    116.6121      0.1527881235445381
        0.85    119.4820      0.1134455945030746
        0.90    103.9662      0.0722541571262841
        0.95      0.0000      0.0361642956747467
        1.00      0.0000      0.0000000000000000
