        0.10     55.4602     12.5663411294319545
        0.15    100.0911      1.1141318913673650
        0.20    100.0244      0.9525267480532533
        0.25    100.0003      0.8329757701699163
        0.30     99.9839      0.7353694852944082
        0.35     99.9102      0.6514228776116933
        0.40    100.0432      0.5767893681750389
        0.45    100.0830      0.5089202466411583
        0.50     99.9545      0.4478114026688868
        0.55    100.0040      0.3905256227072537
        0.60     99.9203      0.3376773294071440
        0.65     99.8547      0.2874774273818542
        0.70     99.8337      0.2405366671644716
        0.75     99.7581      0.1956419243788479
        0.80     99.7894      0.1531365961165739
        0.85    100.1262      0.1123447535350282
        0.90    100.7618      0.0734263308833811
        0.95     99.5365      0.0360083488114458
        1.00      0.0000      0.0000000000000000
