        0.10     60.6442     12.5644837862483651
        0.15    149.9780      1.1153715215412872
        0.20    130.8486      0.9528919379813204
        0.25    125.5045      0.8372301107285256
        0.30    121.9508      0.7350766270838949
        0.35    121.1443      0.6404903577977602
        0.40    114.7752      0.5716569636874280
        0.45    108.6469      0.5095908480228796
        0.50     99.4411      0.4454387250542375
        0.55     91.4405      0.3880192373162151
        0.60     79.5865      0.3351407658494512
        0.65     61.3607      0.2816148603070592
        0.70     32.7784      0.2353314555036851
        0.75      0.0000      0.1953953642785851
        0.80      0.0000      0.1580149696178448
        0.85      0.0000      0.1158397457037681
        0.90      0.0000      0.0756363975560208
        0.95      0.0000      0.0379403790068636
        1.00      0.0000      0.0000000000000000
