        0.10     54.4129     12.5658988678643961
        0.15    105.1732      1.1119352160361800
        0.20    103.0165      0.9542571554614293
        0.25    102.6973      0.8331256276792612
        0.30    102.0595      0.7349361149043862
        0.35    102.0987      0.6514882305324529
        0.40    101.5649      0.5761845328194715
        0.45    102.1277      0.5079885800179054
        0.50    101.1641      0.4465502261847988
        0.55    100.1707      0.3902495192460985
        0.60     98.0773      0.3390399601076589
        0.65     96.8821      0.2881657081598785
        0.70     95.4482      0.2398951421177033
        0.75     93.2468      0.1937095427147340
        0.80     86.1795      0.1527881235445381
        0.85     62.0791      0.1134455945030746
        0.90      0.0000      0.0722541571262841
        0.95      0.0000      0.0361642956747467
        1.00      0.0000      0.0000000000000000
