        0.10     58.6693     12.5644837862483527
        0.15    107.7862      1.1153715215412872
        0.20    107.0808      0.9528919379813204
        0.25    104.6639      0.8372301107285256
        0.30    106.1090      0.7350766270838949
        0.35    108.6538      0.6404903577977602
        0.40    108.5493      0.5716569636874280
        0.45    106.5966      0.5095908480228796
        0.50    104.8094      0.4454387250542375
        0.55    102.9423      0.3880192373162151
        0.60    101.6229      0.3351407658494512
        0.65     97.5350      0.2816148603070592
        0.70     93.8065      0.2353314555036851
        0.75     64.9762      0.1953953642785851
        0.80     12.6271      0.1580149696178448
        0.85      0.0000      0.1158397457037681
        0.90      0.0000      0.0756363975560208
        0.95      0.0000      0.0379403790068636
        1.00      0.0000      0.0000000000000000
