        0.10     55.6837     12.5662526752679202
        0.15    100.6658      1.1148073932552132
        0.20     99.4486      0.9530603107524335
        0.25     99.1552      0.8333464439880237
        0.30     98.9667      0.7355632524845837
        0.35     99.3488      0.6502620959121477
        0.40     99.6178      0.5763111636557826
        0.45     99.7823      0.5091900486371652
        0.50    100.5072      0.4472163882104216
        0.55    100.6130      0.3905022948470839
        0.60    101.0410      0.3368025778514417
        0.65    101.2271      0.2877198554336254
        0.70    101.5828      0.2406105792282771
        0.75    101.7494      0.1955184646504629
        0.80    101.7482      0.1529744106097539
        0.85     97.7674      0.1124299823328593
        0.90     80.2229      0.0733925174600731
        0.95      0.0000      0.0358558549465110
        1.00      0.0000      0.0000000000000000
